CSIStransactionID	descriptionofcontractrequirement	recipient_uei	recipient_parent_uei	parentdunsnumber	vendorname	standardizedvendorname	principalnaicscode
79491292	SBIR I - LITHIUM-ION (LI-ION) BATTERY THERMAL RUNAWAY PROPAGATION AND CONTAINMENT SOLUTIONS	HNM9C3HMA9H4	NULL	808369792	"THERMAVANT TECHNOLOGIES, L.L.C."	THERMAVANT TECHNOLOGIES	541715
87018288	"""LITHIUM-ION (LI ION) BATTERY THERMAL RUNAWAY..""NCTE"	HNM9C3HMA9H4	NULL	808369792	"THERMAVANT TECHNOLOGIES, L.L.C."	THERMAVANT TECHNOLOGIES	541715
105026218	"RESEARCH & DEVELOPMENT, TOPIC AF172-006, CASCADABLE AMPLIFIER FOR SUPPORT OF ELECTROMAGNETIC PULSE"	YRGMVNNL9A85	YRGMVNNL9A85	808372762	AURA TECHNOLOGIES LLC	AURA TECHNOLOGIES	541715
79491285	ARTIFICIAL INTELLIGENCE (AI) ADVANCED COMPONENT OBSOLESCENCE MANAGEMENT (AVCOM) ENHANCEMENT	YRGMVNNL9A85	NULL	808372762	AURA TECHNOLOGIES LLC	AURA TECHNOLOGIES	541715
79475183	"SMALL BUSINESS INNOVATION RESEARCH (SBIR), PHASE II, FULL SCALE SYSTEM FOR EMP DIRECT DRIVE TESTING"	YRGMVNNL9A85	NULL	808372762	AURA TECHNOLOGIES LLC	AURA TECHNOLOGIES	541715
79475182	"SMALL BUSINESS INNOVATION RESEARCH (SBIR), PHASE II, FULL SCALE SYSTEM FOR EMP DIRECT DRIVE TESTING"	YRGMVNNL9A85	NULL	808372762	AURA TECHNOLOGIES LLC	AURA TECHNOLOGIES	541715
79491286	ARTIFICIAL INTELLIGENCE ADVANCED COMPONENT OBSOLESCENCE MANAGEMENT ENHANCEMENT	YRGMVNNL9A85	NULL	808372762	AURA TECHNOLOGIES LLC	AURA TECHNOLOGIES	541715
28515374	SBIR I POWER GENERATION AND STORAGE FOR MICRO AERIAL VEHICLE	NULL	NULL	808458595	CYVOLT ENERGY SYSTEMS INC.	CYVOLT ENERGY SYSTEMS	541712
21632431	MOVE UP SCHEDULE 1 MONTH FOR ALL DELIVERABLES	NULL	NULL	808458595	CYVOLT ENERGY SYSTEMS INC.	CYVOLT ENERGY SYSTEMS	541712
68308185	IGF::OT::IGF RESEARCH AND DEVELOPMENT FOR MATERIAL SENSOR TECHNOLOGY FOR CHEMICAL CLEANING AND STRIPPING PROCESS	NULL	NULL	808480086	"ALPHASENSE, INC."	ALPHASENSE	541712
69010781	IGF::OT::IGF RESEARCH AND DEVELOPMENT FOR MATERIAL SENSOR TECHNOLOGY FOR CHEMICAL CLEANING AND STRIPPING PROCESS	NULL	NULL	808480086	"ALPHASENSE, INC."	ALPHASENSE	541712
37315515	"IGF::OT::IGF SBIR PHASE I AF TOPIC AF131-192 CORROSION IDENTIFICATION, REMOVAL AND CLEANING OF GALVANIC COUPLES IN DIFFICULT TO ACCESS AREAS."	NULL	NULL	808480086	"ALPHASENSE, INC."	ALPHASENSE	541712
20960065		NULL	NULL	808837496	QUALTECH SYSTEMS INC	QUALTECH SYSTEMS	541710
89090	ADMINISTRATIVE MODIFICATION	MPPUC2JZXND3	NULL	809202018	"INTEGRATED SOLUTIONS FOR SYSTEMS, INC."	INTEGRATED SOLUTIONS FOR SYSTEMS	541712
12580801	"PARALLEL OPERATION OF COMPACT, EFFICIENT TURBOGENERATORS FOR ROBUST TACTICAL ENERGY INDEPENDENCE"	MPPUC2JZXND3	NULL	809202018	"INTEGRATED SOLUTIONS FOR SYSTEMS, INC."	INTEGRATED SOLUTIONS FOR SYSTEMS	541712
107029826	TECHNOLOGY ENHANCEMENT FOR SMALL RECUPERATED TURBOALTERNATOR	MPPUC2JZXND3	MPPUC2JZXND3	809202018	"INTEGRATED SOLUTIONS FOR SYSTEMS, INC."	INTEGRATED SOLUTIONS FOR SYSTEMS	541715
1005948	STTR PHASE I	NULL	NULL	809601284	"ENABLING ENERGY SYSTEMS, INC."	ENABLING ENERGY SYSTEMS	541711
23241007	NO COST TIME EXTENSION	NULL	NULL	809601284	"ENABLING ENERGY SYSTEMS, INC."	ENABLING ENERGY SYSTEMS	541711
13131921		NULL	NULL	809963895	"POLESTAR TECHNOLOGIES, INC"	POLESTAR TECHNOLOGIES	541710
23466355	"FUEL CONTROL, MAIN, T"	RMYAXLTM5S24	NULL	9256819	"AVIALL SERVICES, INC"	AVIALL SERVICES	336412
24973273	REVISE WAWF INSTRUCTIONS	NULL	NULL	826353539	"DENSEPOWER, LLC"	DENSEPOWER	541712
21615971	SBIR II OSD O063-EP7-1090 HIGH RELIABILITY SIC POWER SWITCH	NULL	NULL	826353539	"DENSEPOWER, LLC"	DENSEPOWER	541712
9037798	COMPLETION FUNDING	NULL	NULL	826353539	"DENSEPOWER, LLC"	DENSEPOWER	541712
30094283	NCTE	NULL	NULL	826353539	"DENSEPOWER, LLC"	DENSEPOWER	541712
69200545	RESEARCH AND DEVELOPMENT IGF::OT::IGF	Z8W4R9538GG6	NULL	826728685	"LAUNCHPOINT TECHNOLOGIES, INC."	LAUNCHPOINT TECHNOLOGIES	541712
93230376	RESEARCH AND DEVELOPMENT IGF::OT::IGF	Z8W4R9538GG6	NULL	826728685	"LAUNCHPOINT TECHNOLOGIES, INC."	LAUNCHPOINT TECHNOLOGIES	541712
10595447		NULL	NULL	126595839	"FMW COMPOSITE SYSTEMS, INC"	FMW COMPOSITE SYSTEMS	541710
4231668	"SBIR I, OSD08-UM1, DEVELOPMENT OF A FUEL INJECTION SYSTEM FOR VERY SMALL INTERNAL COMBUSTION ENGINES"	NULL	NULL	826894235	COMPREHENSIVE DEMONSTRATIONS	COMPREHENSIVE DEMONSTRATIONS	541712
2500852	SBIR II	NULL	NULL	827716705	REFRACTORY COMPOSITES INCORPORATED	REFRACTORY COMPOSITES	541712
29958011	INCREMENTAL FUNDING	NULL	NULL	827716705	REFRACTORY COMPOSITES INCORPORATED	REFRACTORY COMPOSITES	541710
22009729	SBIR II	NULL	NULL	827716705	REFRACTORY COMPOSITES INCORPORATED	REFRACTORY COMPOSITES	541710
28469236	ADMINISTRATIVE CHANGE	NULL	NULL	827716705	REFRACTORY COMPOSITES INCORPORATED	REFRACTORY COMPOSITES	541710
18516988	SBIR II	NULL	NULL	827716705	REFRACTORY COMPOSITES INCORPORATED	REFRACTORY COMPOSITES	541710
3492300	SBIR II	NULL	NULL	827716705	REFRACTORY COMPOSITES INCORPORATED	REFRACTORY COMPOSITES	541710
212948	SBIR I	NULL	NULL	4841644	NANOTRONS CORPORATION	NANOTRONS	541711
61711122	IGF::OT::IGF CLARIFY FUNDING LEVEL INFORMATION FOR CONTRACT SUB-LINE ITEMS.	S8DTDAXNDXL9	NULL	828680186	GREEN REVOLUTION	GREEN REVOLUTION	541712
60484516	IGF::OT::IGF:: ADD SPECIAL PAYMENT CLAUSE	S8DTDAXNDXL9	NULL	828680186	GREEN REVOLUTION	GREEN REVOLUTION	541712
65507975	IGF::OT::IGF NO COST PERIOD OF PERFORMANCE EXTENSION	S8DTDAXNDXL9	NULL	828680186	GREEN REVOLUTION	GREEN REVOLUTION	541712
64714780	IGF::OT::IGF PROCURE REPLACEMENT LID COVERS FOR EXPERIMENTAL COOLING SYSTEM AND PERIOD OF PERFORMANCE EXTENSION.	S8DTDAXNDXL9	NULL	828680186	GREEN REVOLUTION	GREEN REVOLUTION	541712
26495621	SBIR PHASE I AWARD FOR TOPIC AF112-205	S8DTDAXNDXL9	NULL	828680186	GREEN REVOLUTION	GREEN REVOLUTION	541712
36370029	IGF::OT::IGF IMPROVED ENERGY CONSERVATION FOR DATA SYSTEMS SBIR PHASE II TOPIC AF112-205	S8DTDAXNDXL9	NULL	828680186	GREEN REVOLUTION	GREEN REVOLUTION	541712
37523548	IGF::OT::IGF IMPROVED ENERGY CONSERVATION FOR DATA SYSTEMS SBIR PHASE II TOPIC AF112-205.	S8DTDAXNDXL9	NULL	828680186	GREEN REVOLUTION	GREEN REVOLUTION	541712
35339653	IGF::OT::IGF IMPROVED FIDELITY PREDICTIONS FOR RESONANT STRESS IN TURBINE COMPONENTS	K6JFWXADHSG6	NULL	829284483	"AERODYNAMIC SOLUTIONS, INC."	AERODYNAMIC SOLUTIONS	541712
17128399	SBIR PHASE II EXTENSION	K6JFWXADHSG6	NULL	829284483	"AERODYNAMIC SOLUTIONS, INC."	AERODYNAMIC SOLUTIONS	541712
30748764	NO COST TIME EXTENSION	K6JFWXADHSG6	NULL	829284483	"AERODYNAMIC SOLUTIONS, INC."	AERODYNAMIC SOLUTIONS	541712
3937327	CONJUGATE HEAT TRANSFER ANALYSIS CAPABILITY FOR GAS TURBINE	K6JFWXADHSG6	NULL	829284483	"AERODYNAMIC SOLUTIONS, INC."	AERODYNAMIC SOLUTIONS	541712
10199875	CONJUGATE HEAT TRANSFER ANLAYSIS CAPABILITY	K6JFWXADHSG6	NULL	829284483	"AERODYNAMIC SOLUTIONS, INC."	AERODYNAMIC SOLUTIONS	541712
27190877	CONJUGATE HEAT TRANSFER ANALYSIS CAPABILITY	K6JFWXADHSG6	NULL	829284483	"AERODYNAMIC SOLUTIONS, INC."	AERODYNAMIC SOLUTIONS	541712
20085565	CONJUGATE HEAT TRANSFER ANALYSIS CAPABILITY FOR GAS TURBINE	K6JFWXADHSG6	NULL	829284483	"AERODYNAMIC SOLUTIONS, INC."	AERODYNAMIC SOLUTIONS	541712
5663745	SBIR I	NULL	NULL	830369562	"ALPHABET ENERGY, INC."	ALPHABET ENERGY	541711
22713229	REPLACEMENT OF ATTACHMENT	NULL	NULL	830608985	LIQUID LIGHT INC	LIQUID LIGHT	541711
2696277	ACCOUNTING LINE CORRECTION	NULL	NULL	830608985	LIQUID LIGHT INC	LIQUID LIGHT	541711
13333910	STTR:HIGH EFFICIENCY MATERIALS&PROCESSES FOR THE REDUCTION	NULL	NULL	830608985	LIQUID LIGHT INC	LIQUID LIGHT	541711
25666882	"ADMINISTRATIVE CHANGE TO ATTACHMENT 2, WAWF INSTRUCTIONS"	NULL	NULL	830608985	LIQUID LIGHT INC	LIQUID LIGHT	541711
3572138	SBIR PHASE II AWARD	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
14394475	SBIR I: THERMAL SPRAY COATING PROPERTIES	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
59094635	IGF::OT::IGF IN-PROCESS CONTROL OF THERMAL SPRAY COATINGS- SBIR III	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
61857713	IGF::OT::IGF SBIR PHASE I TOPIC AF151-166 THERMAL SPRAY DASHBOARD/KNOWLEDGE MANAGEMENT SYSTEM	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
63763332	PROGRESSIVE FEEDBACK CONTROL STRATEGIES	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
92942281	IGF::OT::IGF  SBIR III - IN-PROCESS CONTROL OF THERMAL SPRAY COATINGS	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
92942283	IGF: :OT: :IGF SBIR III - IN PROCESS CONTROL OF THERMAL SPRAY COATINGS	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
92942284	SBIR III - IN PROCESS CONTROL OF THERMAL SPRAY COATINGS	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
25573052	SBIR II INCREMENTAL FUNDING	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
15293310	RELIACOAT: THERMAL SPRAY PROCESSES CONTROL STRATEGIES	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
77095367	SMALL BUSINESS INNOVATION RESEARCH FOR REAL TIME MEASUREMENT OF DESIGN RELEVANT THERMAL SPRAY COATING	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
45265272	"SBIR PHASE II AWARD TOPIC AF093-195, REAL TIME MEASUREMENT OF DESIGN RELEVANT THERMAL SPRAY COATING PROCESS"	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
45224892	"SBIR PHASE II AWARD TOPIC AF093-195, REAL TIME MEASUREMENT OF DESIGN RELEVANT THERMAL SPRAY COATING PROCESS"	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
45108107	"SBIR PHASE II AWARD TOPIC AF093-195, REAL TIME MEASUREMENT OF DESIGN RELEVANT THERMAL SPRAY COATING PROCESS"	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
36883244	"SBIR PHASE II AWARD TOPIC AF093-195, REAL TIME MEASUREMENT OF DESIGN RELEVANT THERMAL SPRAY COATING PROCESS"	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
45108108	"SBIR PHASE II AWARD TOPIC AF093-195, REAL TIME MEASUREMENT OF DESIGN RELEVANT THERMAL SPRAY COATING PROCESS"	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
41366882	PROGRESSIVE FEEDBACK CONTROL STRATEGIES	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
41440934	PROGRESSIVE FEEDBACK CONTROL STRATEGIES	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
43731585	IGF::OT::IGF SBIR PHASE I TOPIC AF151-166 THERMAL SPRAY DASHBOARD/KNOWLEDGE MANAGEMENT SYSTEM	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
65994741	IGF::OT::IGF SBIR III - IN-PROCESS CONTROL OF THERMAL SPRAY COATINGS	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
66687481	SBIR PHASE II AWARD	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
40395226	IGF::OT::IGF SBIR PHASE I - TOPIC  AF141-208 MATERIAL AND PROCESS SPECIFICATION OPTIMIZATION	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	336413
40779864	"SBIR II PROG FDBK CTRL STRATEGIES FOR THERMAL SPRAY PROCESSES: PATICLE INJECTION, PROC MAPS, IN-SITU SENSING PROPERTIES"	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
92942282	IGF: :OT: :IGF SBIR III - IN-PROCESS CONTROL OF THERMAL SPRAY COATINGS	G641CBFA8L14	NULL	830864448	"RELIACOAT TECHNOLOGIES, LLC"	RELIACOAT TECHNOLOGIES	541712
16020905	STTR 1: ELECTROCHEMICAL CONVERSION OF CO2 AND WATER TO SYNGA	NULL	NULL	831012732	"DIOXIDE MATERIALS, INC."	DIOXIDE MATERIALS	541711
41200152	"IGF::OT::IGF 14.1 SBIR I, DEVELOPING FAILURE STABILITY IN HIGH-RELIABILITY SEN"	Z68VQ2NFN8C4	NULL	831124008	ENVIRONETIX TECHNOLOGIES CORPORATION	ENVIRONETIX TECHNOLOGIES	541711
38763329	IGF::OT::IGF  PHASE I SBIR AWARD TOPIC AF141-204 INNOVATIVE DMFC POWER SUPPLY FOR NDI HAND TOOLS	JXW2ALMJB5W5	NULL	831164822	"PH MATTER, LLC"	PH MATTER	541712
39598221	IGF::OT::IGF SBIR 14.1 - GENERIC POWER/PROPULSION MICROCONTROLLER FOR UAS	UNLLEHX37DC7	NULL	831535674	"NEW EAGLE CONSULTING, LLC"	NEW EAGLE CONSULTING	541711
66510466	IGF::OT::IGF SBIR PHASE II GENERIC POWER/POPULSION MICRO CONTROLLER ADD-WORK	UNLLEHX37DC7	NULL	831535674	"NEW EAGLE CONSULTING, LLC"	NEW EAGLE CONSULTING	541712
61488480	IGF::OT::IGF GENERIC POWER/PROPULSION MICROCONTROLLER FOR UNMANNED AIRCRAFT SYSTEMS (UAS)	UNLLEHX37DC7	NULL	831535674	"NEW EAGLE CONSULTING, LLC"	NEW EAGLE CONSULTING	541712
60168256	IGF::OT::IGF SBIR PHASE II GENERIC POWER/PROPULSION MICRO CONTROLLER FOR UAS	UNLLEHX37DC7	NULL	831535674	"NEW EAGLE CONSULTING, LLC"	NEW EAGLE CONSULTING	541712
92942268	GENERIC POWER/PROPULSION MICROCONTROLLER FOR UNMANNED AIRCRAFT SYSTEMS (UAS)	UNLLEHX37DC7	NULL	831535674	"NEW EAGLE CONSULTING, LLC"	NEW EAGLE CONSULTING	541712
77203213	DURABLE LOW SPEED COATING FOR VSRD - PROVIDE CONTRACTOR ACQUIRED PROPERTY DISPOSITION	MJSDK85FLBT6	NULL	832003045	TEXAS HIGH ENERGY MATERIALS	TEXAS HIGH ENERGY MATERIALS	541712
92813250	IGF::OT::IGF SBIR II - DURABLE LOW FRICTION COATING	MJSDK85FLBT6	NULL	832003045	TEXAS HIGH ENERGY MATERIALS	TEXAS HIGH ENERGY MATERIALS	541712
60803152	IGF::OT::IGF SBIR II DURABLE LOW SPEED COATING FOR VSRD - INCREMENTAL FUNDING	MJSDK85FLBT6	NULL	832003045	TEXAS HIGH ENERGY MATERIALS	TEXAS HIGH ENERGY MATERIALS	541712
63086983	IGF::OT::IGF SBIR II ADMINISTRATIVE CHANGE - CONTRACTOR NAME UPDATE	MJSDK85FLBT6	NULL	832003045	TEXAS HIGH ENERGY MATERIALS	TEXAS HIGH ENERGY MATERIALS	541712
43737989	IGF::OT::IGF SBIR II - DURABLE LOW FRICTION COATING	MJSDK85FLBT6	NULL	832003045	TEXAS HIGH ENERGY MATERIALS	TEXAS HIGH ENERGY MATERIALS	541712
43737859	IGF::OT::IGF SBIR II DURABLE LOW FRICTION -- INCREMENTAL FUNDING	MJSDK85FLBT6	NULL	832003045	TEXAS HIGH ENERGY MATERIALS	TEXAS HIGH ENERGY MATERIALS	541712
43736608	IGF::OT::IGF ADDING OF GFP CLAUSES	MJSDK85FLBT6	NULL	832003045	TEXAS HIGH ENERGY MATERIALS	TEXAS HIGH ENERGY MATERIALS	541712
43737990	IGF::OT::IGF SBIR II INCORP CERTIFICATIONS AFTER AWARD CLAUSE	MJSDK85FLBT6	NULL	832003045	TEXAS HIGH ENERGY MATERIALS	TEXAS HIGH ENERGY MATERIALS	541712
41312560	"IGF::OT::IGF SBIR I: TEXAS HIGH ENERGY: DURABLE, LOW FRICTION COATING"	MJSDK85FLBT6	NULL	832003045	TEXAS HIGH ENERGY MATERIALS	TEXAS HIGH ENERGY MATERIALS	541711
66148646	IGF::OT::IGF SBIR II NCTE	MJSDK85FLBT6	NULL	832003045	TEXAS HIGH ENERGY MATERIALS	TEXAS HIGH ENERGY MATERIALS	541712
37335283	IGF::OT::IGF  SBIR PHASE I - TOPIC: AF141-207  RESIDUAL STRESS DETERMINATION FOR COLD EXPANDED HOLES	NULL	NULL	836287680	RESODYN CORPORATION	RESODYN	541712
23608173		KQQMMWY4Y3T3	NULL	836759522	ECLIPSE ENERGY SYSTEMS	ECLIPSE ENERGY SYSTEMS	541710
15965309		KQQMMWY4Y3T3	NULL	836759522	ECLIPSE ENERGY SYSTEMS	ECLIPSE ENERGY SYSTEMS	541710
3726736		KQQMMWY4Y3T3	NULL	836759522	ECLIPSE ENERGY SYSTEMS	ECLIPSE ENERGY SYSTEMS	541710
24648256		KQQMMWY4Y3T3	NULL	836759522	ECLIPSE ENERGY SYSTEMS	ECLIPSE ENERGY SYSTEMS	541710
7876703		KQQMMWY4Y3T3	NULL	836759522	"ECLIPSE ENERGY SYSTEMS, INC"	ECLIPSE ENERGY SYSTEMS	541710
22126099	TRANSFER OF GFE	KQQMMWY4Y3T3	NULL	836759522	ECLIPSE ENERGY SYSTEMS	ECLIPSE ENERGY SYSTEMS	541712
27843689	DELETE INFO SUBCLIN 0001AD AND REDUCE CONTRACT VALUE	NULL	NULL	836762849	"TK ENGINEERING ASSOCIATES, INC"	TK ENGINEERING ASSOCIATES	541710
325534	UAV PROPULSION	NULL	NULL	836762849	"TK ENGINEERING ASSOCIATES, INC"	TK ENGINEERING ASSOCIATES	541710
29073586		NULL	NULL	836762849	"TK ENGINEERING ASSOCIATES, INC"	TK ENGINEERING ASSOCIATES	541710
8207514		NULL	NULL	836762849	"TK ENGINEERING ASSOCIATES, INC"	TK ENGINEERING ASSOCIATES	541710
30137081		NULL	NULL	836762849	"TK ENGINEERING ASSOCIATES, INC"	TK ENGINEERING ASSOCIATES	541710
4744177		NULL	NULL	836762849	"TK ENGINEERING ASSOCIATES, INC"	TK ENGINEERING ASSOCIATES	541710
28156897		NULL	NULL	836762849	"TK ENGINEERING ASSOCIATES, INC"	TK ENGINEERING ASSOCIATES	541710
17105207		NULL	NULL	836762849	"TK ENGINEERING ASSOCIATES, INC"	TK ENGINEERING ASSOCIATES	
15390354		NULL	NULL	836762849	"TK ENGINEERING ASSOCIATES, INC"	TK ENGINEERING ASSOCIATES	541710
14083582		NULL	NULL	838828960	21ST CENTURY TECHNOLOGIES INC	21ST CENTURY TECHNOLOGIES	
28363243	RZ WEST SBIR I - AF083-115 AGING &SURVEILLANCE; ANALYTICAL S	K5Y3MDHD2MB5	NULL	76637073	"ANALYTICAL SERVICES, INC."	ANALYTICAL SERVICES	541712
5259013	RZ WEST SBIR I - AF083-115 AGING &SURVEILLANCE; ANALYTICAL S	K5Y3MDHD2MB5	NULL	76637073	"ANALYTICAL SERVICES, INC."	ANALYTICAL SERVICES	541712
7495150	SBIR PHASE I	F4J9NKV7M7T8	NULL	847164915	SPACEWORKS ENGINEERING INC	SPACEWORKS ENGINEERING	541711
8004813		F4J9NKV7M7T8	NULL	847164915	SPACEWORKS ENGINEERING INC	SPACEWORKS ENGINEERING	541710
21595258		NULL	NULL	849921051	"DIVERSITECH, INC"	DIVERSITECH	541710
10815520		NULL	NULL	849921051	"DIVERSITECH, INC"	DIVERSITECH	541710
31400133	NO COST TIME EXTENSION	NULL	NULL	849921051	"DIVERSITECH, INC"	DIVERSITECH	541710
23856187	NO COST TIME EXTENSION	NULL	NULL	849921051	"DIVERSITECH, INC"	DIVERSITECH	541712
34260317	[PIIN: W5K9FH-13-P-0078] RMTC GENERATOR OVERHAUL	NULL	NULL	851124482	PROCON BUILDING MATERIALS TRADING L.L.C	PROCON BUILDING MATERIALS TRADING	333318
20689471		NULL	NULL	858400716	"JENTEK SENSORS, INC"	JENTEK SENSORS	541710
30638378		NULL	NULL	858400716	"JENTEK SENSORS, INC"	JENTEK SENSORS	541710
10688860	EXTEND PERIOD OF PERFORMANCE	NULL	NULL	858400716	"JENTEK SENSORS, INC"	JENTEK SENSORS	541710
21468038	DELIVERY DATE EXTENSION	NULL	NULL	861033264	CONVERGENCE ENGINEERING CORP	CONVERGENCE ENGINEERING	541710
6306521	DELIVERY DATE EXTENSION	NULL	NULL	861033264	CONVERGENCE ENGINEERING CORP	CONVERGENCE ENGINEERING	541712
750070		NULL	NULL	861033264	CONVERGENCE ENGINEERING CORP	CONVERGENCE ENGINEERING	541710
7574943		NULL	NULL	861033264	CONVERGENCE ENGINEERING CORP	CONVERGENCE ENGINEERING	541710
10057840		NULL	NULL	861033264	CONVERGENCE ENGINEERING CORP	CONVERGENCE ENGINEERING	541710
7323506		NULL	NULL	861033264	CONVERGENCE ENGINEERING CORP	CONVERGENCE ENGINEERING	541710
11982606		NULL	NULL	877211284	NANOMATERIALS RESEARCH CORP.	NANOMATERIALS RESEARCH	
26934598	AF083-075; ANTI-COKING	NULL	NULL	877299446	MATERIALS ENGINEERING AND TECHNICAL SUPPORT SERVICES CORP.	MATERIALS ENGINEERING & TECHNICAL SUPPORT SERVICES	541711
63019472	IGF::OT::IGF INTELLIGENT&MULTIPLEXABLEULTRA-HIGH-TEMP FIBER OPTIC PRESSURE SENSORS FOR ROBUST DISTRIBUTED ENGINE CONTROL	NULL	NULL	877452664	INTELLIGENT FIBER OPTIC SYSTEMS CORPORATION	INTELLIGENT FIBER OPTIC SYSTEMS	541711
65102973	IGF::OT::IGF INTEGRATED ADAPTIVE CONTROL WITH THERMAL AND POWER MANAGEMENT SYSTEM FOR GAS TURBINE ENGINES	NULL	NULL	877452664	INTELLIGENT FIBER OPTIC SYSTEMS CORPORATION	INTELLIGENT FIBER OPTIC SYSTEMS	541711
66585060	IGF::OT::IGF INTEGRATED ADAPTIVE CONTROL WITH THERMAL&POWER MANAGEMENT SYSTEM FOR GAS TURBINE ENGINES	NULL	NULL	877452664	INTELLIGENT FIBER OPTIC SYSTEMS CORPORATION	INTELLIGENT FIBER OPTIC SYSTEMS	541711
23527975		NULL	NULL	877929125	"SUKRA HELITEK,INC"	SUKRA HELITEK	541512
9124481		NULL	NULL	877929125	"SUKRA HELITEK,INC"	SUKRA HELITEK	541512
5033669		NULL	NULL	877954594	"HEPP, JOSEPH ENGINEERING"	"HEPP, JOSEPH ENGINEERING"	541710
6748312		NULL	NULL	877954644	SADDLEBACK AEROSPACE CORP	SADDLEBACK AEROSPACE	
3044683	ELIMINATE 3.0-3.3 AND 4.0-4.2 OF WBS	NULL	NULL	878899459	"PHOENIX ANALYSIS AND DESIGN TECHNOLOGIES, INC."	PHOENIX ANALYSIS & DESIGN TECHNOLOGIES	541712
21263417	SBIR I - OSD08-UM1 LIQUID ATOMIZING FUEL INJECTOR	NULL	NULL	878899459	"PHOENIX ANALYSIS AND DESIGN TECHNOLOGIES, INC."	PHOENIX ANALYSIS & DESIGN TECHNOLOGIES	541712
22744205		NULL	NULL	878945591	RESEARCH APPLICATIONS	RESEARCH APPLICATIONS	
6093412		NULL	NULL	878945591	RESEARCH APPLICATIONS	RESEARCH APPLICATIONS	541710
35263687	IGF::OT::IGF SBIR I: ADVANCED PROPULSION AND POWER CONCEPTS FOR LARGE SIZE CLASS UNMANNED AERIAL SYSTEMS (UAS)	NULL	NULL	878950948	ACUMENTRICS CORPORATION	ACUMENTRICS	541712
8757924	SBIR PHASE I AWARD FOR TOPIC AF112-206	NULL	NULL	879033694	"MORRIS TECHNOLOGIES, INC"	MORRIS TECHNOLOGIES	541712
30150358	ADMINISTRATIVE MOD TO ADD REPLACEMENT CDRLS	NULL	NULL	879033694	"MORRIS TECHNOLOGIES, INC"	MORRIS TECHNOLOGIES	541712
104764794	NOVEL MODERATE TEMPERATURE POLYMERIC ABSORBING MATERIAL -- SBIR II NCTE	Q4VKPCFMRTT9	Q4VKPCFMRTT9	879231587	MAVERICK CORPORATION	MAVERICK	541712
69463614	IGF::OT::IGF NOVEL MOD. TEMP. POLYMERIC ABSORBING MATERIAL	NULL	NULL	879231587	MAVERICK CORPORATION	MAVERICK	541712
